Vertice,C,254;Hoja_MTN,C,50;Situacion,C,254;Señal,C,254;Referencia,C,50;Referenc_1,C,50;Referenc_2,C,50;Referenc_3,C,50;X_ED50,N,19,11;Y_ED50,N,19,11;X_ETRS89,N,19,11;Y_ETRS89,N,19,11;Z_Ortometr,N,19,11;Altura,N,19,11;AzmVert1Vi,C,50;Nombre1Vis,C,50;AzmVert2Vi,C,50;Nombre2Vis,C,50;AzmVert3Vi,C,50;Nombre3Vis,C,50;AzmVert4Vi,C,50;Nombre4Vis,C,50;Año,N,9,0;Fecha,D
8519;534;En el mojon M-98, A-39, a 0.5 m  de la valla y en el interior de una finca particular situada en el P.K. 12+650 dirección Madrid de la N-I, haciendo esquina con un camino que accede a la Via de Servicio de la N-I.;Clavo Reglamentario.;Arizonica 0.68;Señal STOP 2.13;Esquina poste valla 0.95;Poste madera 0.68;444313,457;4484965,977;444204,146;4484758,435;719,09;770,097;;9194;;9195;;;;;2006;30/06/2006
8520;534;En el mojon M-109, A-50, al final de la C/ Huerta de la Urbanizacion del Encinar de los Reyes, a 50 m del nuevo acceso y al Noroeste del Campo de Golf de La Moraleja II.;Clavo Reglamentario.;Piquete valla 0.41;Piquete valla 0.23;Esquina acera;;446457,403;4484504,691;446348,072;4484297,135;693,072;744,082;;;;;;;;;2006;30/06/2006
8521;534;En el mojon M-110, A-51 auxiliar, que es un hito nuevo sin gravación, y que se encuentra en el interior del Campo de Golf de La Moraleja II, a 100 m del nuevo acceso que da al final de la C/ Huerta de la Urbanización del Encinar de los Reyes.;Clavo Reglamentario.;Esquina pilar 1.28;Esquina pilar 1.27;Arbol 3.48;;446615,817;4484559,074;446506,484;4484351,518;688,077;739,087;;;;;;;;;2006;30/06/2006
8522;534;Clavo en bordillo que sustituye al mojon M-111, A-52 y que se encuentra en la intersección de la C/ Camino Ancho con la C/ Vereda del Cura, que es el acceso Noreste al Campo de Golf de La Moraleja II.;Clavo Reglamentario.;Esquina registro 7.50;Esquina poste valla 6.61;Soporte cartel 8.91;;448071,978;4484828,854;447962,631;4484621,297;671,144;722,155;;;;;;;;;2006;30/06/2006
8523;534;En el mojon M-112, A-53 auxiliar y que se encuentra al final de la C/ Camino Ancho, frente a zona escolar y 70 m antes de un transformador.;Clavo Reglamentario.;Arbol 14.03;Farola 9.66;Esquina muro contencion 6.23;;448252,266;4484648,21;448142,916;4484440,65;662,538;713,55;;9178;;9227;;496;;9235;2006;30/06/2006
8524;534;En el mojon M-113, A-54 auxiliar y que se encuentra a 600 m al Sureste de la zona escolar del final de la C/ Camino Ancho, entrando por el lado del transformador.;Clavo Reglamentario.;Pivote valla 4.52;Pivote valla en esquina 1.04;Pivote valla 3.45;;448746,378;4484249,5;448637,024;4484041,933;631,982;682,994;;;;;;;;;2006;30/06/2006
8525;534;En el nuevo mojón M-115, A-56 y que se encuentra en el interior del futuro Parque de Valdebebas, en la zona más al Noreste, cerca del acceso a la depuradora de Valdebebas y a 150 m del area de peaje.;Clavo Reglamentario.;Borde camino 5.00;;;;448988,668;4483827,122;448879,311;4483619,549;615,29;666,303;;9201;;;;;;;2006;30/06/2006
8526;534;En el mojon M-133, PJ-4 y que se encuentra en el pie de talud de una escollera que proteje al camino-cañada que va paralelo al Rio Jarama, a 1000 m del puente de la Carretera M-111.;Clavo Reglamentario.;Borde camino 5.00;;;;453066,168;4483960,554;452956,797;4483752,94;574,864;625,88;;;;;;;;;2006;30/06/2006
8527;559;Clavo en petril de piedra que es el M-135, SF-2, C-1 y que se encuentra en medio de dicho petril del puente de San Fernando, en el lado Sur, a la altura del P.K. 15+600 de la A-2.;Clavo Reglamentario.;Pilar sobre petril 9.25;Pilar sobre petril 8.20;Soporte bionda 2.14;Soporte bionda 2.64;455067,641;4477700,807;454958,219;4477493,135;566,876;617,907;;8528;;;;;;;2006;30/06/2006
8528;559;En el mojon M-136, C-2 y que se encuentra frente a la intersección de los dos cierres, en la Via de servicio de la A-2, antigua Avd/ De Aragón, a la altura del P.K. 15+350.;Clavo Reglamentario.;Aoporte bionda 3.52;Soporte bionda 3.50;Pilote valla 0.66;Esquina muro 0.22;454698,842;4477659,209;454589,419;4477451,541;573,356;624,387;;8527;;San Juan del Viso;;;;;2006;30/06/2006
8529;559;En mojón M-137=C3 aux. Se encuentra en el interior del solar propiedad de Promociones Gran Ferial de Coslada. Al Sureste de una intersección de muros.;Clavo Reglamentario.;Esquina muro 4.12;Esquina muro 0.73;Esquina muro 0.26;Esquina muro 1.17;454739,101;4477494,126;454629,677;4477286,457;570,535;621,566;;8530;;;;;;;2006;30/06/2006
8530;559;Clavo en bordillo, sustituye al M-138=C4. Se encuentra en el interior del solar propiedad de Promociones Gran Ferial de Coslada, entre el aparcamiento cubierto  y el cerramiento Oeste del solar.;Clavo Reglamentario.;Soporte aparcamiento 3.25;Soporte aparcamiento 2.27;Rincón cerramiento 8.86;Esquina murete 0.35;454689,948;4477462,807;454580,524;4477255,139;572,782;623,813;;8529;;;;;;;2006;30/06/2006
8531;559;Clavo en mojón M139=C5 aux. Se encuentra al Noroeste de un solar privado cerrado, accediendo desde el solar anexo de A.D. Madrid, situado al Este.;Clavo Reglamentario.;Normal a muro 0.78;Normal a muro 0.78;Rincón 1.65;;454453,05;4477497,957;454343,626;4477290,292;577,482;628,513;;9205;;;;;;;2006;30/06/2006
8532;559;Clavo en mojón M-142=C8. Se encuentra en el interior de un solar vallado situado entre la autovía de conexión de la N-II con el distribuidor Este, al Sur y la conexión a ésta desde la C/ Rejas. A 350 metros al Oeste de dicha calle. Mojón sin numerar.;Clavo Reglamentario.;Barrote valla 3.71;Barrote valla 2.82;Barrote valla 4.02;;453872,315;4477235,45;453762,89;4477027,791;585,213;636,244;;8533;;;;;;;2006;30/06/2006
8533;559;Clavo en mojón M-143=C-9. Se encuentra entre las vías del FFCC de cercanías al Norte y al Sur con la valla de Renfe. A 50 metros al Norte de la C/ Bélgica del Polígono Industrial de Transportes de Coslada.;Clavo Reglamentario.;Esquina arqueta 2.42;Esquina arqueta 1.67;Barrote valla 1.52;Barrote valla 2.62;453488,686;4477175,445;453379,261;4476967,79;589,968;640,999;;8532;;San Juan del Viso;;8534;;;2006;30/06/2006
8534;559;Clavo en mojón M-144=C-10 aux. Sen encuentra a 0.40 metros al Sur de la valla de Renfe, a la altura del pk 14+110 de la línea férrea. Se accede desde el Polígono Industrial de Transportes de Coslada.;Clavo Reglamentario.;Barrote valla 3.39;Barrote valla 0.97;Normal a valla 0.40;Barrote valla 1.67;453114,715;4477042,413;453005,289;4476834,762;595,985;647,016;;8533;;8009;;San Juan del Viso;;8535;2006;30/06/2006
8535;559;Clavo en mojón M-145=C11 aux. Se encuentra a 0.8 metros al Sur de la valla de Renfe, a la altura del pk 13+600 de la línea fñerrea. Se accede desde el Polígono Industrial de Transportes de Coslada. Mojón nuevo sin numerar de 16x14x60 con el escudo de la;Clavo Reglamentario.;Barrote valla 3.62;Barrote valla 1.09;Hito km Renfe 2.18;Barrote valla 1.67;452681,704;4476781,803;452572,276;4476574,157;603,474;654,506;;8534;;8009;;8157;;8109;2006;30/06/2006
8536;559;Clavo en mojón M-146=C12 aux. Se encuentra entre el bajo talud y la valla de Renfe, a unos 8 metros al Norte de ésta y a la altura del pk 13+175 de la línea férrea. Se accede desde el Polígono Industrial de Transportes de Coslada. Mojón sin numerar de 36;Clavo Reglamentario.;Barrote valla 10.43;Barrote valla 8.93;Barrote valla 9.28;Barrote valla 11.08;452264,764;4476721,623;452155,336;4476513,982;606,71;657,742;;8537;;;;;;;2006;30/06/2006
8537;559;Clavo en mojón M-147=C13 aux. Se encuentra entre el bajo talud de tierras de una nueva vía y la valla de Renfe, a 5 metros al Noroeste de ésta y a la altura del pk 12.750 de la vía férrea. Se accede desde el Polígono Industrial de Transportes de Coslada.;Clavo Reglamentario.;Barrote puerta 10.07;Barrote puerta 6.13;Barrote valla 5.32;Barrote valla 6.05;451940,964;4476517,451;451831,534;4476309,813;616,489;667,521;;8536;;;;;;;2006;30/06/2006
8538;559;Clavo en mojón M-148=C-14. Se encuentra al Oeste del camino que une Coslada con la colonia de fin de semana ( Camino de Rejas ). Se accede desde el Centro de Transportes de Coslada, se pasa por el puente del FFCC y a unos 500 metros está el mojón.;Clavo Reglamentario.;Esquina hito 1.83;Esquina hito 2.03;Borde camino 6.00;;451443,854;4476701,941;451334,428;4476494,309;620,876;671,907;;8009;;;;;;;2006;30/06/2006
8551;559;Clavo vertical en esquina de muro M-162=C-28.En la esquina de cerramiento Sureste de la Instalaciones de Rabadán Alquiler de Maquinaria, colindante con el parque de nuevo trazado de Coslada y a 300 metros al Sureste de la M-201. La cota altimétrica es la;Clavo Reglamentario.;Esquina muro 19.80;Rincón muro y barrote 6.98;Barrote valla 9.21;;451055,224;4474170,455;450945,764;4473962,824;633,36;684,401;;8550;;8552;;;;;2006;30/06/2006
8552;559;Clavo en mojón M-163=C-29. Al Este de la valla de la zona industrial de Vicálvaro, colindante con el parque de nuevo trazado de Coslada y a 450 metros al Sureste de la M-201.;Clavo Reglamentario.;Esquina muro 0.61;Normal a muro y división 0.45;Barrote valla 3.94;;451101,353;4474039,301;450991,89;4473831,669;630,956;681,997;;8550;;8551;;;;;2006;30/06/2006
8553;559;Clavo en mojón M-168=C-34 aux. En el borde Sur del camino que da acceso al Barrio de la Colina y Ciudad San Pablo de Coslada. Mojón inclinado y debajo de cables de alta tensión.;Clavo Reglamentario.;Centro arqueta 6.60;Barrote valla 4.36;Barrote valla 3.70;;453506,521;4473873,55;453397,058;4473665,886;621,569;672,608;;9151;;;;;;;2006;30/06/2006
8554;559;Clavo en mojón M-169=C-35 aux. En el lado Oeste de la Cañada Real Galiana (C/ de Santiago), a la altura del número 336 y la parcela 254. Mojón sin numerar.;Clavo Reglamentario.;Esquina muro 3.01;Normal a muro 0.25;Esquina muro 4.35;Esquina muro 9.90;453870,891;4473773,267;453761,427;4473565,598;622,8;673,839;;;;;;;;;2006;30/06/2006
8555;559;Clavo en mojón M-170=C-36 aux. A 0.50 metros al Norte de la valla de protección de la M-45 y en el borde de camino de servicio a unos 400 metros al Este de la Cañada Real (puerta de acceso a obras). Mojón nuevo sin numerar de 16x16x55 con el escudo de la;Clavo Reglamentario.;Barrote valla 2.52;Barrote valla 2.04;Esquina zapata torre A.T. 16.65;Centro mojón cemento 0.27;454318,439;4473722,802;454208,975;4473515,127;636,807;687,847;;8556;;;;;;;2006;30/06/2006
8556;559;Clavo en mojon nuevo sin numerar con escudo M-171, C-37, que está en el interior de una zona de movimiento de tierras para futura actuación urbanistica de Coslada, a 550 m al Este de la puerta de acceso a la Cañada Real.;Clavo Reglamentario.;Piquete valla 7.69;Piquete valla 7.28;Piquete valla 8.52;Piquete valla en quiebro 11.44;454433,333;4473769,059;454323,869;4473561,382;643,096;694,135;;8555;;8010;;Canteras de San Fernando;;;2006;30/06/2006
8557;559;Clavo en mojon nuevo sin numerar con escudo M-172, C-38 auxiliar, que está en el interior de una zona de movimiento de tierras para futura actuación urbanistica de Coslada, a 700 m al Este de la puerta de acceso de la Cañada Real.;Clavo Reglamentario.;Piquete valla 11.36;Piquete valla 9.96;Piquete valla 10.13;Piquete valla 12.22;454608,637;4473899,631;454499,175;4473691,952;652,918;703,957;;8558;;8559;;8010;;8009;2006;30/06/2006
8558;559;Clavo en mojon nuevo sin numerar con escudo M-173, C-39 auxiliar, que está en el interior de una zona de movimiento de tierras para futura actuación urbanistica de Coslada, a 800 m al Noreste de la puerta de acceso de la Cañada Real.;Clavo Reglamentario.;Tronco arbusto 4.05;Tronco arbusto 3.15;;;454665,189;4473958,532;454555,728;4473750,853;635,365;686,404;;8557;;8559;;8009;;;2006;30/06/2006
8559;559;Clavo en mojon nuevo sin numerar con escudo M-173B, C-39B auxiliar, que está en el interior de una zona de movimiento de tierras para futura actuación urbanistica de Coslada, a 900 m al Noreste de la puerta de acceso de la Cañada Real.;Clavo Reglamentario.;;;;;454705,054;4474099,855;454595,593;4473892,176;620,058;671,096;;8557;;8558;;;;;2006;30/06/2006
8560;559;Clavo en mojon nuevo sin numerar con escudo M-173C, C-39C auxiliar, que está en el interior de una zona de movimiento de tierras para futura actuación urbanistica de Coslada, a 550 m al Suroeste de la M-206, carretera de San Fernando a Mejorada.;Clavo Reglamentario.;Piquete valla 18.42;Piquete valla 18.15;Piquete valla 18.71;Piquete valla 2021;454970,228;4474075,325;454860,767;4473867,642;627,193;678,231;;8561;;8010;;8009;;;2006;30/06/2006
8561;559;Clavo en mojon nuevo sin numerar con escudo M-173D, C-39D auxiliar, que está a 16 m al Sur de la valla de las obras de la futura actuación urbanistica de Coslada y a 400 m al Suroeste de la M-206, carretera de San Fernando a mejorada.;Clavo Reglamentario.;Piquete valla 18.82;piquete valla 16.09;Piquete valla 17.24;Piquete valla 21.26;455124,363;4474130,905;455014,903;4473923,22;620,556;671,595;;8560;;8562;;8010;;8009;2006;30/06/2006
8562;559;Clavo en mojón M-174=SF-7. En la acera Noreste de la carretera antigua de San Fernando a Mejorada, en la Urbanización Parque Henares, a 50 metros al Oeste de la C/ Zumárraga. Mojón muy inclinado, a 0.75m de la vertical.;Clavo Reglamentario.;Esquina registro 1.51;Esquina registro 1.44;Farola 7.55;Árbol 5.31;455044,536;4474728,917;454935,082;4474521,235;589,58;640,617;;8561;;;;;;;2006;30/06/2006
8564;560;Clavo en mojón M-177=RV-2. En el borde Oeste de la carretera antigua de San Fernando a Mejorada, M-206, a la altura del pk 18+000, actualmente en desuso.;Clavo Reglamentario.;Barrote valla 2.24;Barrote valla 4.03;Hito CYII 0.74;Soporte cartel 2.97;456015,18;4472253,831;455905,7;4472046,122;571,439;622,482;;8565;;8566;;;;;2006;30/06/2006
8565;560;Está en el flanco Norte del alto del Barranco de la Rubia a 150 mts. al Sur de la Ctra. M-203, y a 200 mts. al Oeste de la glorieta intersección de la M-206, M-823 y M-203.;Clavo Reglamentario.;Sur mojón viejo 1.85;;;;455951,407;4471801,854;455841,923;4471594,142;623,536;674,579;;8564;;8566;;8567;;Rivas V. G.;2006;30/06/2006
8566;560;Está en el flanco S.E. Del alto del Barranco del la Rubia a 350 mts. al Sur de la Ctra. M-203, y a 175 mts. al Oeste de la Ctra. M-823.;Clavo Reglamentario.;Mojón viejo (diametro 0.44) 0.36;Borde camino 2.0;;;455942,703;4471615,886;455833,218;4471408,173;633,052;684,096;;8564;;8565;;8567;;Rivas V. G.;2006;30/06/2006
8567;559;Está a unos 30 mts. al Este del camino que sube por la vaguada desde la Ctra. M-203, y a 300 mts. de esta.;Clavo Reglamentario.;Camino 30.00;Mojón viejo (diametro 0.38) 0.51;;;455757,323;4471590,779;455647,838;4471383,067;623,585;674,629;;8565;;8566;;San Juan del Viso V. G.;;;2006;30/06/2006
8568;559;Está a 2 mts. al Sur del camino que sigue la divisoria en la zona alta del alto del Barranco de la Rubia, y a unos 350 mts. al Sur de la Ctra. M-203.;Clavo Reglamentario.;Eje camino 2.00;Mojón viejo (diametro 0.37) 0.44;;;455607,838;4471478,095;455498,352;4471270,385;639,822;690,866;;8569;;8570;;421;;8012;2006;30/06/2006
8569;559;Está en el paraje del alto del Barranco de la Rubia, a unos 3 mts. al N.O. de una valla de cerramiento, y a unos 400 mts. al Sur de la Ctra. M-203.;Clavo Reglamentario.;Barrote valla 7.47;Barrote valla 3.55;Barrote valla 4.20;;455390,875;4471363,081;455281,389;4471155,373;647,011;698,055;;8568;;421;;8570;;;2006;30/06/2006
8570;559;Está en el paraje del alto del Barranco de la Rubia, a unos 4 mts. al Sur de una valla de cerramiento, y a unos 450 mts. al Sur de la Ctra. M-203.;Clavo Reglamentario.;Barrote valla 6.88;Barrote valla 4.12;Barrote javalcón valla 5.93;Camino 14.00;455198,785;4471318,709;455089,298;4471111,003;662,044;713,087;;8569;;8568;;421;;San Juan del Viso V. G.;2006;30/06/2006
8571;559;Está en el paraje de los Baldios, a 3 mts. al N.O. de la  esquina de cerramiento y a unos 10 mts. al S.E. del borde de la M-50 en obras, y a unos 250 mts. al Sur del a Ctra. M-203.;Clavo Reglamentario.;Poste Enagas 3.55;Poste Enagas 2.07;Esquina Valla (barrote) 2.99;Esquina S.O. Hito D8 0.68;454951,134;4471546,56;454841,649;4471338,861;662,694;713,737;;420;;San Juan del Viso V. G.;;Granja V. G.;;;2006;30/06/2006
N019;559;El clavo de nivelación se encuentra situado junto al estribo derecho, según se entra, en la boca de metro de Lucero, acceso Higueras. Dicha boca está en la acera de los impares de la C/ de Cebreros, próxima al cruce con la C/ de Higueras.;Clavo Reglamentario.;Esquina muro 4.07;Esquina muro 0.10;Esquina muro 0.30;Normal a bordillo 1.92;436840,263;4473161,424;436730,834;4472953,976;611,73;662,798;;M016;;7752;;7753;;;2006;30/06/2006
N025;559;"En la boca de metro ""Ciudad Universitaria"" junto al muro derecho según entramos.";Clavo Reglamentario.;Esquina bordillo 2.67;Esquina muro 0.41;Normal a escalón 0.43;Esquina muro 0.14;438461,397;4477447,268;438352,021;4477239,783;636,903;687,924;;M022;;8360;;3483;;;2006;30/06/2006
N026;559;"En boca de metro de ""Metropolitano"" junto a muro derecho según entramos acceso Juan XIII.";Clavo Reglamentario.;Esquina muro 0.20;Esquina escalón 1.05;Esquina muro 2.48;Esquina escalón 2.70;439219,952;4477785,266;439110,58;4477577,773;671,254;722,265;;M023;;3444;;;;;2006;30/06/2006
N027;559;"En boca de metro de ""Guzman el Bueno"" acceso Reina Victoria (números impares) junto al muro derecho según se entra.";Clavo Reglamentario.;Esquina muro 0.19;Esquina muro 0.15;Normal a bordillo 1.15;;439645,156;4477719,978;439535,783;4477512,479;689,635;740,667;;7136;;;;;;;2006;30/06/2006
N028;559;En entrada de metro de la Plaza Castilla en la boca mas cercana a la Avenida de Asturias.;Nivelación.;Vértice muro 0.14;Vértice muro 0.15;Vértice muro 4.01;;441582,964;4479951,418;441473,62;4479743,901;729,455;780,471;;M028;;1277;;3350;;;2006;30/06/2006
N033;559;"En boca de metro de ""Rio Rosas"" acceso Santa Engracia, Plaza de Diego de Ordas.";Clavo Reglamentario.;Esquina muro 0.18;Esquina muro 0.11;Normal a bordillo 0.21;Normal a bordillo 0.67;440637,12;4477096,849;440527,741;4476889,337;695,28;746,289;;M033;;8111;;8110;;;2006;30/06/2006
N038;559;El clavo de nivelación se encuentra situado junto al estribo izquierdo, según se entra, en la boca de metro de Sol, acceso Carretas. Dicha boca de metro está en la acera Sur de la Puerta del Sol, junto al cruce con la C/ de Carretas.;Clavo Reglamentario.;Esquina muro 0.10;Esquina muro 0.20;Esquina muro 4.03;Normal a bordillo 0.88;440422,184;4474449,9;440312,77;4474242,398;648,8;699,838;;3481;;8083;;8077;;8089;2006;30/06/2006
N039;559;"En la esquina Nor-oeste de la boca de metro de la estación ""Tirso de Molina"", en el acceso a la C/ Conde de Romanones esquina con la C/ de la Colegiata pero dentro de la plaza Tirso de Molina.";Clavo Reglamentario.;Esquina pretil 0.12;Esquina escalón 1.18;Esquina escalón 3.92;Esquina Pretil 3.69;440290,812;4473977,949;440181,391;4473770,452;651,052;702,046;;M039;;8382;;8383;;;2006;30/06/2006
